IES,loop_ID,loop_play_URL,track,loop_name,duration,is_adjusted,base_song_title,artist,music_genre,song_preview_url,song_cover_url,youtube_url
05 I. Baldiri Guilera 1,1_5,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/5ce276ca-1c2e-4fe8-b011-f0d76ce4739b,ritmo 1,Xavi gucci,"6,8",FALSE,"Dior Dior, GoldenSuitz",GoldenSuitz,Pop,https://www.shazam.com/track/543595212/dior-dior,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/e6/d8/44/e6d844d4-a61e-775e-e16d-2781afd482a5/054391871169.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,1_6,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/85a97e58-c659-48f3-8bcd-ae542ea8cb7c,ritmo 1,Izan merci les blues,"4,44",FALSE,,,,,,
05 I. Baldiri Guilera 1,1_7,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/72a01d75-0170-4ef9-bffc-55bf42d74adc,ritmo 1,#NAME?,"2,72",FALSE,"My Ordinary Life, The Living Tombstone",The Living Tombstone,Hip-hop/Rap,https://www.shazam.com/track/384630099/my-ordinary-life,https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/75/15/46/7515460e-9a7b-1200-5663-010e82e2cf17/artwork.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,1_8,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/4f2a675e-af49-485d-b774-c73702a8c519,ritmo 1,Cloe antes,"4,21",FALSE,,,,,,
05 I. Baldiri Guilera 1,2_1,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/0190862a-51a1-4d3e-82f1-5f252633ed8b,ritmo 2,#NAME?,"3,09",TRUE,,,,,,
05 I. Baldiri Guilera 1,2_2,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/b177c4f6-ef16-4b6b-a776-53eb82e51f38,ritmo 2,Steven vamonos de fiesta a factory,"4,94",FALSE,"La Cumbia De Los Vaqueros, Bukano",Bukano,Música latina,https://www.shazam.com/track/662744954/la-cumbia-de-los-vaqueros,https://is3-ssl.mzstatic.com/image/thumb/Music116/v4/de/60/6f/de606f21-0a4a-d862-4ae7-21d03ad7955f/artwork.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,2_3,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/8c10c399-c9b3-40f8-b8db-c1624da4e3af,ritmo 2,#NAME?,"4,98",FALSE,289,Upir,,https://lis.tn/hvzswc,https://i.scdn.co/image/ab67616d0000b273be9f834c65912b30f45d1d03,https://youtube.com/watch?v=gaLGUEG4UEU
05 I. Baldiri Guilera 1,2_4,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/b2cd035b-e841-4ac2-8d69-540e095e30a9,ritmo 2,#NAME?,"3,16",TRUE,,,,,,
05 I. Baldiri Guilera 1,2_5,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/fbc1bf18-484a-4913-890f-d0867ecf66f2,ritmo 2,ASIER  i camiseta,"3,13",FALSE,"Camiseta, Rookid",Rookid,Hip-hop/Rap,https://www.shazam.com/track/465766095/camiseta,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/d7/d2/9d/d7d29dea-8697-10a3-9186-162ec2437ca6/193872382630_cover.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,2_6,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/1581132f-b406-4852-8230-facfde0b92f3,ritmo 2,Adria ele uve,"4,53",FALSE,"Ele Uve (feat. Noriel) [Remix], Eladio Carrión, Natanael Cano & Ovi","Eladio Carrión, Natanael Cano & Ovi",Música latina,https://www.shazam.com/track/546969377/ele-uve-feat-noriel-remix,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/37/c3/6f/37c36f28-e72a-1986-7b4a-e14b964b5aef/195497671281.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,2_7,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/ca044812-4090-4286-a495-a8f3bacc9a10,ritmo 2,Axelito pito el jhota fernando alonso,"6,52",FALSE,"Fernando Alonso, El Jhota & Camin",El Jhota & Camin,Urbano latino,https://www.shazam.com/track/545104683/fernando-alonso,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/9c/94/31/9c9431e5-86ce-07a6-e3f8-2f56092d77af/195497535125.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,2_8,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/65148699-a501-4780-b051-6d72761a9987,ritmo 2,Lucia mafioso,"1,84",FALSE,,,,,,
05 I. Baldiri Guilera 1,3_1,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/77e90b1e-3926-486b-8e59-b450b9052b7d,melodia 1,Yaiza karolg tqg,5,FALSE,"TQG, KAROL G & Shakira",KAROL G & Shakira,Urbano latino,https://www.shazam.com/track/652261537/tqg,https://is2-ssl.mzstatic.com/image/thumb/Music116/v4/9b/01/44/9b0144e6-21ae-b53f-2b25-ef6c594b18a3/22UM1IM38716.rgb.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,3_2,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/5799f7eb-01f1-4458-836f-6a78ac38bc11,melodia 1,Gisela-maka¿donde estabas?,"4,91",FALSE,"Dónde Estabas, Maka",Maka,Músicas del mundo,https://www.shazam.com/track/660311552/d%C3%B3nde-estabas,https://is4-ssl.mzstatic.com/image/thumb/Music116/v4/1b/19/28/1b1928f0-84d1-ab8a-8d8a-5b26538c134c/197188443634.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,3_3,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/bd9a13d0-be7e-4481-b89c-45e15cd43480,melodia 1,Rocio LOLA EL TONTO,"4,36",FALSE,"EL TONTO, Lola Índigo & Quevedo",Lola Índigo & Quevedo,Urbano latino,https://www.shazam.com/track/659005762/el-tonto,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/9d/15/96/9d1596ec-bf49-14cf-1e26-39efda5683bb/22UM1IM44688.rgb.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,3_4,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/eb4db188-a06d-4e59-b393-f57475a3972c,melodia 1,María Teteo Anuel AA,"5,02",FALSE,"Teteo, Anuel AA",Anuel AA,Urbano latino,https://www.shazam.com/track/642405048/teteo,https://is4-ssl.mzstatic.com/image/thumb/Music116/v4/1d/2e/11/1d2e11eb-8ce0-55b5-4fdc-40d1a100b295/197187477456.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,3_5,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/81bb186a-ee63-44d9-9a9b-8ea57ef85d6c,melodia 1,Sarai  cuando ella se va,"4,58",FALSE,"Cuando Ella Se Va, Cano",Cano,Hip-hop/Rap,https://www.shazam.com/track/571071305/cuando-ella-se-va,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/69/cd/ca/69cdcae9-9e4c-d9bc-cf83-da44a55197b2/190296665622.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,3_6,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/9123b3ea-63fe-4b66-bd23-37324453c7c3,melodia 1,Inés Ma dime que vamo hacer,"4,55",FALSE,"Prendío, Rvfv",Rvfv,Latin rap,https://www.shazam.com/track/465107544/prend%C3%ADo,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/f2/7a/e6/f27ae660-c400-3dfc-eef5-6ffedccd9732/8429006483136.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,3_7,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/5a027e4e-a82c-40fd-a582-f6964db5a9fa,melodia 1,Nerea cositas del ayer parrita,"6,37",FALSE,"Cositas del Ayer, Parrita",Parrita,Flamenco,https://www.shazam.com/track/127973258/cositas-del-ayer,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/06/74/aa/0674aa21-0843-7163-f10d-117fd740ca0a/887396018204.tif/400x400cc.jpg,
05 I. Baldiri Guilera 1,3_8,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/ba7bc88d-fed1-4420-8289-e7c001406e3f,melodia 1,Gisela BE HAPPY,"1,78",FALSE,"Don't Worry Be Happy, Bobby McFerrin",Bobby McFerrin,Pop,https://www.shazam.com/track/100148352/dont-worry-be-happy,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/02/f5/dc/02f5dc73-2fc3-6a13-3e57-29791ff8000e/05099968023850.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,4_1,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/91376f71-7766-48f5-81b0-3fb661b957c1,melodia 2,Tiziano patito Juan,"3,6",FALSE,"Patito Juan, Francisco Orantes",Francisco Orantes,Gospel y música cristiana,https://www.shazam.com/track/318654023/patito-juan,https://is4-ssl.mzstatic.com/image/thumb/Music122/v4/6d/bf/77/6dbf7730-4dae-8703-64c9-7fa6cefe817a/3264.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,4_2,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/7fd76d2d-ad98-4bf8-a46b-91a4d6890de6,melodia 2,Ferran Lil Bokeron Versos Perversos,"8,54",FALSE,"Versos Perversos (feat. Masi), Lil Bokeron",Lil Bokeron,Hip-hop/Rap,https://www.shazam.com/track/520103383/versos-perversos-feat-masi,https://is4-ssl.mzstatic.com/image/thumb/Music116/v4/c5/c2/6c/c5c26c28-69a4-c26e-e02e-477826d7ce17/5063078831858_cover.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,4_3,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/1539834f-ddff-4683-9854-7816a72f3f88,melodia 2,Hector Morad toca,"5,16",TRUE,"Toca, Morad",Morad,Rap,https://www.shazam.com/track/561541660/toca,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/36/95/27/369527b6-3738-12e7-ceed-422f51858ade/196006283704.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,4_4,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/87f84c19-acc5-49b1-bc88-06b5e319611d,melodia 2,Victor 7 Kidd Keo,"5,61",FALSE,"7, Kidd Keo",Kidd Keo,Latin rap,https://www.shazam.com/track/658511001/7,https://is4-ssl.mzstatic.com/image/thumb/Music126/v4/1d/02/a1/1d02a15d-818a-02f5-cfab-1c3e3928fc62/5054197609305.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,4_5,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/274d9eec-f333-4697-9423-a46797a960f9,melodia 2,Johan pablo escobar,"3,69",FALSE,"SaxoSuelta Oriente Tribe (feat. Darek Sotelo), Dj Esli",Dj Esli,Dance,https://www.shazam.com/track/455583115/saxosuelta-oriente-tribe-feat-darek-sotelo,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/46/42/f0/4642f061-4a56-a410-ff36-d0486206436d/886448072683.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,4_6,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/3cb60ee9-8958-4aff-84e4-c477ce069b1a,melodia 2,#NAME?,"10,92",FALSE,"C'est La Mort, Cancerbero",Cancerbero,Hip-hop/Rap,https://www.shazam.com/track/249429199/cest-la-mort,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/3d/ca/40/3dca4013-1f04-6588-bdf9-4ef63e30cc17/cover.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,4_7,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/b60b7afb-e8f7-466e-bbd7-fc66aaef305f,melodia 2,WBryan),"5,27",FALSE,"GHOST!, phonk.me & KIIXSHI",phonk.me & KIIXSHI,Electrónica,https://www.shazam.com/track/642870307/ghost,https://is3-ssl.mzstatic.com/image/thumb/Music113/v4/49/cc/41/49cc4176-4212-063e-10d9-1d6dcfe6c807/197386041441.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,5_1,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/ff9cd95c-9c5b-4aa8-86d4-a17a4bdae733,melodia 3,"Marta. Milo j, rara vez",2,FALSE,Rara Vez,Taiu/Milo j,,https://lis.tn/RaraVez,https://i.scdn.co/image/ab67616d0000b273d467bed4e6b2a01ea8569100,https://youtube.com/watch?v=aBSkvI0CkgU
05 I. Baldiri Guilera 1,5_2,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/2922289d-b0ac-45ee-911b-1f88b34cc935,melodia 3,"Naiara The Tyets, Coti x Coti","5,14",FALSE,,,,,,
05 I. Baldiri Guilera 1,5_3,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/0a152e1e-ff33-4c78-a0e7-52366f71488b,melodia 3,Ainoa punto cuarenta,"2,29",FALSE,"PUNTO 40, Rauw Alejandro & Baby Rasta",Rauw Alejandro & Baby Rasta,Urbano latino,https://www.shazam.com/track/633202679/punto-40,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/99/0f/ef/990fefcb-db12-0cf0-90f9-44115c095c73/196589764720.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,5_4,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/2a4d9c8e-b36e-4dc8-ba31-8081ea284e5b,melodia 3,Pau beatboc,"6,33",FALSE,"Le Coup De Pouce (Live), Berywam",Berywam,,https://www.shazam.com/track/381531415/le-coup-de-pouce-live,,
05 I. Baldiri Guilera 1,5_5,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/9015b993-473d-49d6-9333-5ce79cdbc189,melodia 3,Giannella ma che beaute,"3,99",FALSE,"Ma che beauté, Jul",Jul,Hip-hop/Rap,https://www.shazam.com/track/446738138/ma-che-beaut%C3%A9,https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/70/4d/da/704dda38-509e-8f85-a509-42885948c756/cover.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,5_6,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/5347ad2c-ea20-44ef-afaf-bd2c785ccb91,melodia 3,"Irene  Lola Indigo, EL TONTO","2,11",FALSE,"EL TONTO, Lola Índigo & Quevedo",Lola Índigo & Quevedo,Urbano latino,https://www.shazam.com/track/659005762/el-tonto,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/9d/15/96/9d1596ec-bf49-14cf-1e26-39efda5683bb/22UM1IM44688.rgb.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,6_1,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/3d927389-b830-4144-809d-5e1c6a94ced9,voz 1,Jony Morad mama me dice,"3,44",FALSE,"Mamá Me Dice, Morad",Morad,Rap,https://www.shazam.com/track/601942019/mam%C3%A1-me-dice,https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/94/f6/f6/94f6f669-0e10-da72-bb35-1a66b67cc2a5/196925375832.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,6_2,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/76730f87-411f-4568-91c5-6eaa12c1b56a,voz 1,Paula Te necesito anuel,"1,94",FALSE,"Te Necesito, Anuel AA",Anuel AA,Urbano latino,https://www.shazam.com/track/431104621/te-necesito,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/ac/be/a9/acbea99c-c9ac-475b-774e-2fbfaa2aadea/193483488967.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,6_3,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/d0652604-8dde-4b55-8b1f-e7ee02b079a0,voz 1,Manuel Morad mama me dice,"4,25",FALSE,"Mamá Me Dice, Morad",Morad,Rap,https://www.shazam.com/track/601942019/mam%C3%A1-me-dice,https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/94/f6/f6/94f6f669-0e10-da72-bb35-1a66b67cc2a5/196925375832.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,6_4,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/cd759fbb-b747-44e8-9d0d-47fed4aff7f7,voz 1,Lucia I Thank u next,"2,25",FALSE,"thank u, next, Ariana Grande",Ariana Grande,Pop,https://www.shazam.com/track/447549756/thank-u-next,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/e4/06/d3/e406d3d8-2507-e585-c919-60bc5446985c/19UMGIM03689.rgb.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,6_5,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/e7a8cb4d-dd61-49ec-b15d-fa2f8d857600,voz 1,Maka jiaxin,"5,23",FALSE,"Hoy la He Vuelto a Ver, Maka",Maka,Urbano latino,https://www.shazam.com/track/321611015/hoy-la-he-vuelto-a-ver,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/9b/dd/a0/9bdda0d0-b957-dee7-5001-b9f8586736e0/195081887791.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,6_6,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/e16ca710-ea9a-40e0-af57-43d0eb707ed1,voz 1,Alba Gómez moulaga,"3,81",FALSE,"Moulaga (feat. JUL), Heuss L'enfoiré",Heuss L'enfoiré,Hip-hop/Rap,https://www.shazam.com/track/504873022/moulaga-feat-jul,https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/c4/3a/94/c43a949d-2740-dc7a-f709-7c78e1381c43/cover.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,6_7,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/df696c4f-5b3a-464d-87a7-87d812efff6f,voz 1,Alicia la despedida,"2,99",FALSE,Music Session #53 Vs La Despedida (Remix),Mati Guerra/Vilu Gontero,,https://lis.tn/dKDRr,https://i.scdn.co/image/ab67616d0000b2737e72938c70d5c7bed2ec4bd3,https://youtube.com/watch?v=_Yf_cIA_Emo
05 I. Baldiri Guilera 1,6_8,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/9c9fdf26-05c5-4d40-a125-d7cc75dd8a9d,voz 1,Hugo arcangel bzrp,"11,62",FALSE,"Arcángel: Bzrp Music Sessions, Vol. 54, Bizarrap & Arcángel",Bizarrap & Arcángel,Música latina,https://www.shazam.com/track/659074284/arc%C3%A1ngel-bzrp-music-sessions-vol-54,https://is5-ssl.mzstatic.com/image/thumb/Music116/v4/74/18/7a/74187a0b-4a10-7190-aac4-c38a59b6feab/197188401870.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,7_1,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/45fff77f-f977-4788-8673-47f8df040612,---,Ana alexandra frozen,"7,02",FALSE,"Let It Go (Instrumental Karaoke), Kristen Anderson-Lopez & Robert Lopez",Kristen Anderson-Lopez & Robert Lopez,Musicales,https://www.shazam.com/track/218801321/let-it-go-instrumental-karaoke,https://is5-ssl.mzstatic.com/image/thumb/Music126/v4/e7/ed/8a/e7ed8a2c-4835-e4dc-efec-5e81abd6c241/13DMGIM04438.rgb.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,7_2,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/27884709-5390-4f80-bcbf-ae3fd724ef8e,---,#NAME?,"3,4",TRUE,,,,,,
05 I. Baldiri Guilera 1,7_3,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/e359154f-3241-4e44-a68d-bdc8b0e05a50,---,Leire i paula tu no lo amas anuel,"5,57",FALSE,"Tú No Lo Amas, Anuel AA",Anuel AA,Urbano latino,https://www.shazam.com/track/431104618/t%C3%BA-no-lo-amas,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/ac/be/a9/acbea99c-c9ac-475b-774e-2fbfaa2aadea/193483488967.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,7_4,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/f5b18a83-7b19-4758-8cf5-b729b49b2545,---,Andrew Prahlow Outher wilds,"5,2",FALSE,"Outer Wilds, Andrew Prahlow",Andrew Prahlow,Banda sonora,https://www.shazam.com/track/476724499/outer-wilds,https://is3-ssl.mzstatic.com/image/thumb/Music115/v4/87/af/e2/87afe22c-d532-53b5-a9f6-43abf37363ce/859732734925_cover.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,7_5,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/18eb5b34-cf09-404a-a7aa-5be74e0111d9,---,Hassan delincuente,"2,72",FALSE,"2 Caminos, B10",B10,Hip-hop/Rap,https://www.shazam.com/track/562546324/2-caminos,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/d4/49/c9/d449c976-32cf-4453-ae0b-9535a96f05d9/artwork.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,7_6,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/d08b09e0-b21b-4bcd-b92f-22ca5f5a06c9,---,#NAME?,"3,44",FALSE,"Brazilian Phonk Mano (Super Slowed), Slowboy, lucaf. & Crazy Mano","Slowboy, lucaf. & Crazy Mano",Electrónica,https://www.shazam.com/track/650203891/brazilian-phonk-mano-super-slowed,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/d1/e1/9a/d1e19a69-3c50-f0bc-2bc7-9eb015de27c1/197368148397.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,7_7,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/308bbfb6-9f85-45ed-a237-b7102dc047b4,---,Moha morad bzrp,"3,92",FALSE,"Morad: Bzrp Music Sessions, Vol. 47, Bizarrap & Morad",Bizarrap & Morad,Música latina,https://www.shazam.com/track/596198791/morad-bzrp-music-sessions-vol-47,https://is2-ssl.mzstatic.com/image/thumb/Music126/v4/79/7d/2b/797d2b77-fe12-4a98-0541-5fbfe2b00fe3/196626053978.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,8_1,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/81e89f9c-bcc7-4baa-8178-f9c6e73c24ca,---,Ryan Flow Violento,"4,85",FALSE,"Flow Violento (Remix), YoSoyPlex & Ruven",YoSoyPlex & Ruven,Hip-hop/Rap,https://www.shazam.com/track/649426970/flow-violento-remix,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/fd/9d/9e/fd9d9e33-a4bc-13dc-cdf6-b411ad2a25a1/197187881901.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,8_2,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/9da836c4-4e04-4d36-95ab-32fefb679ec9,---,Alba hoy la he vuelto a ver,"5,4",FALSE,"Hoy la He Vuelto a Ver, Maka",Maka,Urbano latino,https://www.shazam.com/track/321611015/hoy-la-he-vuelto-a-ver,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/9b/dd/a0/9bdda0d0-b957-dee7-5001-b9f8586736e0/195081887791.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,8_3,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/f792e3c1-0cdc-49a0-803d-02037378bd73,---,MERITXELL BZRP#53,"4,3",TRUE,,,,,,
05 I. Baldiri Guilera 1,8_4,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/c1e2c369-4f70-455d-8a39-6791b1eb5763,---,Alicia bandido,"2,97",FALSE,"Bandido, Cyril Kamer",Cyril Kamer,Rap,https://www.shazam.com/track/587277474/bandido,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/41/19/2c/41192c7a-2d0c-9297-6e5c-087eac2ef9aa/8445162520270.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,8_5,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/e30266d2-6f5b-408c-b39e-15d80fc60299,---,Aaron si la calle me llama,"4,47",FALSE,"Si La Calle Llama (feat. Myke Towers) [Remix], Eladio Carrión",Eladio Carrión,Música latina,https://www.shazam.com/track/659097877/si-la-calle-llama-feat-myke-towers-remix,https://is3-ssl.mzstatic.com/image/thumb/Music116/v4/2d/59/b6/2d59b6d2-bd1a-474c-1ee6-09099dce30d6/197188331313.jpg/400x400cc.jpg,
05 I. Baldiri Guilera 1,8_6,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/8ac4df0e-c5ae-4319-a9de-baad21502647,---,Marco  barça,"1,72",TRUE,,,,,,
06 I. Baldiri Guilera 2,1_1,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/cdbaaf13-4520-4c79-ae22-d11b7807d926,ritmo 1,ismael reggada,"11,55",FALSE,"Reggada, DJ Nabil",DJ Nabil,Músicas del mundo,https://www.shazam.com/track/110828439/reggada,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/24/5c/d9/245cd9a1-cf82-deee-de88-081c94de14a3/859737993594_cover.jpg/400x400cc.jpg,
06 I. Baldiri Guilera 2,1_2,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/3d252ff2-1d57-4966-b45d-7aea942494e7,ritmo 1,Rania esclava brayant mayers,4,FALSE,"Esclava Anonimo, Brian Ma",Brian Ma,Música latina,https://www.shazam.com/track/262910777/esclava-anonimo,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/f5/9b/f7/f59bf716-9852-2b2b-4106-299e67957786/859746918564_cover.jpg/400x400cc.jpg,
